item_ID,Name,Category,wholesale_Cost,warehouse_Loc
1972,User-centric 5thgeneration pro Can,Chips,3.09,Aisle 4 - Bin 2
9732,Distributed zero tolerance met Can,Candy,1.53,Aisle 3 - Bin 4
3622,Balanced bi-directional open a Pack,Chips,3.28,Aisle 5 - Bin 9
1156,Synergized intangible hub Can,Snack,4.77,Aisle 1 - Bin 1
4120,Cloned executive standardizati Can,Candy,2.33,Aisle 5 - Bin 9
8189,Customizable bandwidth-monitor Box,Beverage,1.65,Aisle 4 - Bin 4
272,Down-sized client-driven capac Bottle,Cookies,0.93,Aisle 3 - Bin 4
7750,Balanced context-sensitive ser Bottle,Chips,1.1,Aisle 2 - Bin 7
4376,Business-focused real-time kno Bar,Energy Drinks,4.76,Aisle 3 - Bin 4
4107,Ameliorated dedicated focus gr Bar,Candy,3.75,Aisle 4 - Bin 7
7286,Robust disintermediate conting Bar,Soda,4.24,Aisle 2 - Bin 6
8896,Progressive intangible ability Box,Energy Drinks,4.58,Aisle 4 - Bin 8
9259,Synergized optimizing protocol Pack,Health Food,3.2,Aisle 2 - Bin 2
3585,Realigned mobile process impro Bottle,Water,4.09,Aisle 5 - Bin 9
4020,Organic executive strategy Box,Beverage,4.23,Aisle 3 - Bin 5
1472,Digitized hybrid flexibility Bottle,Chips,3.86,Aisle 2 - Bin 1
4313,Centralized didactic success Box,Cookies,2.54,Aisle 4 - Bin 7
4713,Networked content-based hierar Box,Soda,4.9,Aisle 3 - Bin 4
9099,Enterprise-wide web-enabled co Box,Health Food,4.16,Aisle 3 - Bin 4
4552,Total composite standardizatio Can,Health Food,2.58,Aisle 5 - Bin 6
6201,Virtual motivating middleware Bottle,Energy Drinks,2.19,Aisle 5 - Bin 9
8115,Cloned zero-defect projection Box,Beverage,1.95,Aisle 4 - Bin 7
5500,Centralized actuating projecti Can,Health Food,2.03,Aisle 1 - Bin 9
7441,Persevering next generation fr Box,Snack,2.99,Aisle 5 - Bin 9
1734,Open-architected impactful mat Pack,Health Food,3.3,Aisle 1 - Bin 10
3258,Stand-alone even-keeled core Bottle,Juice,1.74,Aisle 4 - Bin 8
7999,Front-line hybrid help-desk Bar,Water,3.87,Aisle 4 - Bin 7
760,Stand-alone multi-state Graphi Bottle,Water,1.73,Aisle 5 - Bin 3
499,Extended transitional encoding Bottle,Snack,4.61,Aisle 5 - Bin 9
5598,Assimilated system-worthy stra Bar,Soda,4.0,Aisle 5 - Bin 9
9664,Optimized directional adapter Box,Soda,1.08,Aisle 4 - Bin 7
4462,Enhanced solution-oriented alg Can,Snack,4.89,Aisle 1 - Bin 1
2076,User-friendly national paralle Bar,Beverage,2.02,Aisle 1 - Bin 10
9904,User-centric neutral superstru Can,Energy Drinks,1.63,Aisle 4 - Bin 8
9080,Networked motivating concept Can,Health Food,0.89,Aisle 4 - Bin 2
9810,Ameliorated well-modulated arc Bar,Snack,4.44,Aisle 5 - Bin 9
9568,Organic client-driven synergy Can,Cookies,2.08,Aisle 1 - Bin 10
5365,Upgradable motivating definiti Pack,Energy Drinks,4.28,Aisle 5 - Bin 9
9682,Automated solution-oriented sy Box,Juice,4.46,Aisle 3 - Bin 2
8146,User-friendly system-worthy ca Can,Soda,4.85,Aisle 3 - Bin 2
6271,Profit-focused asymmetric tool Bottle,Beverage,2.34,Aisle 1 - Bin 9
5053,Diverse exuding model Bottle,Beverage,4.57,Aisle 2 - Bin 1
8279,Seamless didactic leverage Can,Juice,3.16,Aisle 4 - Bin 4
693,Total 4thgeneration forecast Bottle,Water,3.5,Aisle 3 - Bin 4
7523,Multi-layered asymmetric firmw Box,Snack,2.03,Aisle 5 - Bin 9
8160,Reactive radical extranet Bottle,Cookies,1.72,Aisle 3 - Bin 4
8220,Up-sized neutral policy Can,Snack,3.39,Aisle 1 - Bin 9
8326,Optimized incremental throughp Can,Water,1.3,Aisle 4 - Bin 8
3481,Extended optimizing complexity Pack,Beverage,4.89,Aisle 1 - Bin 9
4484,Future-proofed dynamic custome Pack,Soda,1.08,Aisle 5 - Bin 9
8801,Reduced uniform Graphical User Bottle,Energy Drinks,4.5,Aisle 4 - Bin 2
9937,Total explicit implementation Bottle,Soda,0.96,Aisle 5 - Bin 9
2926,Profound motivating focus grou Can,Health Food,4.42,Aisle 5 - Bin 9
6160,Digitized directional capacity Pack,Chips,1.27,Aisle 5 - Bin 9
9460,Virtual intangible throughput Bar,Soda,4.59,Aisle 3 - Bin 5
6102,Ameliorated reciprocal toolset Can,Water,0.53,Aisle 3 - Bin 5
7476,Networked motivating definitio Can,Cookies,3.65,Aisle 1 - Bin 1
6506,Innovative executive middlewar Can,Juice,4.46,Aisle 2 - Bin 1
5751,Digitized directional utilizat Bottle,Soda,1.45,Aisle 5 - Bin 3
7712,Progressive foreground leverag Can,Health Food,3.1,Aisle 5 - Bin 9
43,Versatile background toolset Box,Snack,2.69,Aisle 2 - Bin 7
7737,Versatile eco-centric solution Pack,Snack,4.47,Aisle 5 - Bin 9
1607,Expanded content-based middlew Can,Energy Drinks,4.19,Aisle 4 - Bin 4
6142,Customizable client-driven web Box,Juice,2.79,Aisle 1 - Bin 10
121,Optimized multi-state methodol Pack,Snack,0.66,Aisle 3 - Bin 5
1838,Reactive tertiary emulation Box,Beverage,3.45,Aisle 1 - Bin 9
210,Optimized secondary knowledge  Can,Cookies,3.67,Aisle 2 - Bin 9
3137,Up-sized secondary task-force Pack,Juice,4.85,Aisle 3 - Bin 4
71,Intuitive fault-tolerant stand Bottle,Soda,3.8,Aisle 2 - Bin 9
5157,Secured client-driven product Can,Beverage,2.89,Aisle 4 - Bin 2
6826,Future-proofed holistic archit Can,Health Food,4.62,Aisle 2 - Bin 9
8858,Up-sized web-enabled open syst Box,Chips,3.94,Aisle 4 - Bin 8
6917,Enhanced content-based secured Bottle,Soda,2.61,Aisle 3 - Bin 5
2735,Fundamental radical matrices Can,Candy,4.98,Aisle 4 - Bin 2
5270,Multi-lateral asymmetric servi Pack,Candy,3.4,Aisle 1 - Bin 10
652,Front-line needs-based methodo Bar,Candy,1.59,Aisle 5 - Bin 6
1933,Cross-group impactful analyzer Bar,Juice,1.01,Aisle 2 - Bin 2
1622,Enhanced modular productivity Bar,Snack,1.31,Aisle 1 - Bin 9
5265,Decentralized impactful capabi Pack,Cookies,3.88,Aisle 5 - Bin 6
611,Advanced stable process improv Bottle,Chips,1.14,Aisle 3 - Bin 5
6415,User-friendly mission-critical Bottle,Soda,3.16,Aisle 4 - Bin 7
8271,Proactive client-driven budget Pack,Health Food,0.83,Aisle 4 - Bin 4
6810,Reactive impactful extranet Can,Soda,1.04,Aisle 2 - Bin 1
1518,Progressive national policy Bottle,Candy,4.54,Aisle 5 - Bin 3
3312,Synchronized fresh-thinking in Pack,Water,3.15,Aisle 4 - Bin 8
4209,Reactive multimedia approach Bar,Energy Drinks,2.63,Aisle 5 - Bin 9
9204,Managed methodical open archit Pack,Soda,3.2,Aisle 2 - Bin 6
8743,Multi-channeled system-worthy  Can,Juice,3.48,Aisle 3 - Bin 4
6880,Persistent secondary definitio Box,Snack,3.77,Aisle 5 - Bin 6
1065,Diverse national project Bottle,Snack,0.54,Aisle 3 - Bin 5
5773,Enterprise-wide dedicated thro Can,Candy,0.85,Aisle 3 - Bin 2
9745,Diverse dynamic productivity Bar,Beverage,4.13,Aisle 2 - Bin 7
4592,Advanced secondary neural-net Bar,Candy,1.86,Aisle 2 - Bin 2
6912,Cloned neutral Graphical User  Can,Beverage,4.63,Aisle 2 - Bin 9
2387,Cross-group value-added functi Bar,Health Food,3.78,Aisle 1 - Bin 9
454,Cloned intangible structure Bar,Juice,0.61,Aisle 5 - Bin 9
757,Virtual value-added utilizatio Bar,Soda,3.42,Aisle 4 - Bin 4
1522,Expanded next generation time- Can,Energy Drinks,1.85,Aisle 1 - Bin 1
2424,Cross-platform non-volatile sy Bar,Health Food,4.36,Aisle 1 - Bin 10
9035,Streamlined zero tolerance mat Bottle,Chips,3.42,Aisle 2 - Bin 6
4337,Secured secondary initiative Bar,Juice,2.49,Aisle 3 - Bin 2
5292,Re-contextualized grid-enabled Pack,Juice,4.61,Aisle 4 - Bin 4
1435,Integrated asynchronous parall Bar,Juice,1.65,Aisle 1 - Bin 10
411,Integrated incremental collabo Can,Candy,4.96,Aisle 4 - Bin 7
7369,User-centric 6thgeneration mod Box,Soda,2.43,Aisle 2 - Bin 2
752,Face-to-face human-resource pr Can,Soda,3.93,Aisle 2 - Bin 2
3400,Right-sized optimizing project Bottle,Snack,3.86,Aisle 2 - Bin 7
1983,Stand-alone tertiary groupware Can,Candy,3.96,Aisle 4 - Bin 2
1960,Sharable disintermediate hardw Bottle,Water,1.44,Aisle 3 - Bin 2
3060,Optimized coherent hub Can,Soda,3.76,Aisle 4 - Bin 8
1351,Compatible empowering installa Bar,Water,2.73,Aisle 2 - Bin 2
7684,Extended client-driven task-fo Pack,Juice,2.21,Aisle 5 - Bin 3
4395,Programmable dynamic architect Can,Juice,0.62,Aisle 1 - Bin 9
7857,Team-oriented well-modulated s Bar,Chips,3.06,Aisle 4 - Bin 2
5541,Extended full-range definition Box,Health Food,2.15,Aisle 4 - Bin 2
9278,Integrated content-based hiera Bar,Health Food,2.42,Aisle 4 - Bin 4
6946,Advanced object-oriented hiera Pack,Energy Drinks,1.14,Aisle 1 - Bin 1
9614,Diverse client-server complexi Bottle,Snack,4.97,Aisle 4 - Bin 2
1140,Upgradable multimedia producti Box,Water,2.51,Aisle 1 - Bin 9
5812,Focused contextually-based ope Pack,Juice,3.5,Aisle 5 - Bin 9
2553,Compatible hybrid standardizat Bar,Beverage,3.18,Aisle 3 - Bin 5
9005,Synchronized full-range system Pack,Snack,2.84,Aisle 3 - Bin 2
2166,Reactive value-added approach Bar,Energy Drinks,2.38,Aisle 1 - Bin 1
1612,Seamless bi-directional open s Bottle,Juice,3.58,Aisle 2 - Bin 7
849,Synergistic system-worthy para Box,Soda,3.1,Aisle 4 - Bin 8
7133,Open-architected bandwidth-mon Box,Candy,3.8,Aisle 2 - Bin 6
8137,Phased real-time projection Bottle,Health Food,3.89,Aisle 3 - Bin 4
2309,Self-enabling composite archiv Can,Chips,2.77,Aisle 5 - Bin 9
5588,Assimilated value-added encryp Can,Chips,0.9,Aisle 4 - Bin 2
4021,Devolved full-range initiative Pack,Snack,4.68,Aisle 1 - Bin 9
6497,Public-key bottom-line Interne Pack,Chips,1.16,Aisle 5 - Bin 9
1240,Customizable background focus  Pack,Water,0.81,Aisle 3 - Bin 4
4152,Automated scalable strategy Pack,Chips,4.29,Aisle 4 - Bin 2
1116,Cloned homogeneous utilization Bar,Juice,3.86,Aisle 2 - Bin 9
7449,Reduced executive leverage Pack,Health Food,3.05,Aisle 2 - Bin 1
6341,Quality-focused grid-enabled G Bottle,Beverage,1.28,Aisle 2 - Bin 6
196,Persevering modular methodolog Bottle,Water,4.9,Aisle 5 - Bin 9
881,Quality-focused coherent help- Bar,Snack,2.05,Aisle 1 - Bin 10
6974,Ergonomic optimizing solution Bar,Juice,1.85,Aisle 2 - Bin 2
2046,Up-sized regional architecture Pack,Candy,3.99,Aisle 5 - Bin 9
7443,Multi-channeled system-worthy  Bar,Health Food,1.84,Aisle 4 - Bin 2
5380,Triple-buffered 6thgeneration  Box,Soda,4.91,Aisle 5 - Bin 9
5182,Multi-channeled 6thgeneration  Bar,Snack,3.92,Aisle 4 - Bin 8
1601,Innovative multi-state analyze Pack,Juice,0.79,Aisle 1 - Bin 1
2811,Ameliorated responsive structu Bottle,Chips,0.78,Aisle 2 - Bin 1
2135,Synergized heuristic structure Pack,Water,4.25,Aisle 4 - Bin 4
6509,Quality-focused uniform portal Bottle,Energy Drinks,2.66,Aisle 5 - Bin 9
1026,Persistent scalable secured li Pack,Energy Drinks,4.32,Aisle 2 - Bin 7
1013,Profit-focused disintermediate Pack,Energy Drinks,4.28,Aisle 5 - Bin 9
1842,Persistent full-range collabor Bar,Beverage,4.41,Aisle 5 - Bin 9
6327,Team-oriented 4thgeneration fl Can,Water,2.97,Aisle 2 - Bin 7
8479,Optimized impactful Graphic In Box,Snack,1.84,Aisle 5 - Bin 9
4334,Reduced homogeneous help-desk Can,Snack,1.08,Aisle 4 - Bin 8
1493,Managed leadingedge analyzer Can,Cookies,3.58,Aisle 5 - Bin 9
2984,Managed high-level attitude Box,Water,1.11,Aisle 1 - Bin 1
3372,Multi-tiered methodical databa Pack,Beverage,3.49,Aisle 4 - Bin 2
2146,Vision-oriented neutral data-w Pack,Candy,3.84,Aisle 3 - Bin 2
2356,Horizontal executive policy Pack,Juice,0.59,Aisle 4 - Bin 7
3378,Synergized cohesive ability Pack,Energy Drinks,2.88,Aisle 1 - Bin 1
3305,Ameliorated exuding matrices Pack,Soda,4.71,Aisle 1 - Bin 1
3440,Reactive bifurcated capability Pack,Juice,3.77,Aisle 2 - Bin 1
4285,Managed eco-centric matrix Bar,Snack,3.51,Aisle 1 - Bin 9
8096,Cross-group systemic extranet Box,Soda,2.18,Aisle 4 - Bin 4
1062,Adaptive homogeneous matrix Box,Chips,2.5,Aisle 1 - Bin 10
9535,Down-sized 24hour architecture Bar,Energy Drinks,1.03,Aisle 2 - Bin 1
122,Extended modular Local Area Ne Bar,Energy Drinks,2.1,Aisle 4 - Bin 7
3977,Pre-emptive real-time solution Pack,Cookies,1.39,Aisle 5 - Bin 9
5310,Triple-buffered motivating sup Bar,Candy,3.03,Aisle 3 - Bin 5
8820,Quality-focused bandwidth-moni Box,Candy,4.6,Aisle 4 - Bin 2
7251,Digitized systematic conglomer Box,Snack,2.82,Aisle 4 - Bin 4
7903,Realigned foreground paralleli Can,Chips,3.7,Aisle 3 - Bin 2
8578,User-friendly 6thgeneration fo Can,Water,3.79,Aisle 5 - Bin 9
2879,Reverse-engineered incremental Can,Juice,2.99,Aisle 2 - Bin 1
4270,Focused zero-defect Graphical  Bottle,Chips,3.02,Aisle 2 - Bin 2
3017,Cloned 5thgeneration concept Can,Health Food,0.57,Aisle 5 - Bin 9
7990,Synergized attitude-oriented d Can,Candy,0.71,Aisle 3 - Bin 2
5111,Organic zero administration kn Box,Cookies,3.72,Aisle 3 - Bin 5
3451,Visionary exuding open archite Bar,Water,1.8,Aisle 1 - Bin 9
9373,Right-sized bottom-line budget Can,Soda,1.9,Aisle 2 - Bin 7
4447,Quality-focused secondary info Box,Beverage,1.18,Aisle 2 - Bin 7
1489,Digitized tangible encoding Bar,Health Food,3.01,Aisle 2 - Bin 2
2584,Focused mission-critical frame Bar,Energy Drinks,3.51,Aisle 2 - Bin 2
6735,Monitored value-added function Pack,Health Food,4.89,Aisle 5 - Bin 9
4753,Focused homogeneous initiative Bottle,Snack,2.08,Aisle 5 - Bin 9
7714,Digitized high-level strategy Bar,Snack,0.71,Aisle 4 - Bin 7
4557,Public-key upward-trending mod Bar,Health Food,4.0,Aisle 5 - Bin 3
2158,Extended system-worthy challen Box,Energy Drinks,4.48,Aisle 4 - Bin 8
3338,Ameliorated heuristic moratori Pack,Energy Drinks,0.98,Aisle 2 - Bin 2
2236,Team-oriented 4thgeneration pr Bar,Cookies,3.56,Aisle 4 - Bin 7
135,Open-source eco-centric attitu Pack,Water,2.38,Aisle 3 - Bin 2
7565,Devolved demand-driven open ar Bottle,Snack,2.54,Aisle 5 - Bin 6
6146,Profound disintermediate paral Pack,Soda,3.66,Aisle 1 - Bin 10
5401,Robust empowering orchestratio Can,Cookies,2.48,Aisle 2 - Bin 2
1945,User-centric methodical foreca Pack,Cookies,3.22,Aisle 2 - Bin 1
3593,Customer-focused exuding imple Can,Energy Drinks,3.64,Aisle 4 - Bin 7
5168,Progressive dynamic utilizatio Box,Beverage,2.73,Aisle 4 - Bin 7
9009,User-friendly intangible tools Box,Beverage,2.02,Aisle 5 - Bin 9
9503,Grass-roots tertiary paradigm Can,Cookies,3.86,Aisle 2 - Bin 1
9514,User-centric bandwidth-monitor Pack,Juice,2.75,Aisle 3 - Bin 5
2219,Mandatory static standardizati Box,Snack,4.69,Aisle 2 - Bin 7
2406,Polarized stable website Box,Energy Drinks,3.12,Aisle 5 - Bin 3
3642,Extended needs-based portal Bar,Cookies,3.89,Aisle 4 - Bin 8
872,Reverse-engineered non-volatil Bar,Health Food,3.27,Aisle 1 - Bin 1
7576,Managed client-server Graphica Bar,Juice,0.72,Aisle 4 - Bin 7
1798,Organized fresh-thinking workf Pack,Chips,3.12,Aisle 4 - Bin 8
7092,Synchronized incremental flexi Bar,Cookies,2.29,Aisle 1 - Bin 10
1387,Organic dedicated challenge Bottle,Soda,2.02,Aisle 4 - Bin 4
9876,Right-sized static firmware Pack,Soda,2.77,Aisle 3 - Bin 4
2697,Balanced coherent product Bar,Energy Drinks,4.28,Aisle 5 - Bin 9
4230,Advanced didactic neural-net Can,Chips,2.58,Aisle 2 - Bin 6
2018,Phased scalable website Can,Soda,4.12,Aisle 5 - Bin 3
3685,Reverse-engineered directional Bottle,Soda,0.72,Aisle 5 - Bin 9
545,Pre-emptive global superstruct Bar,Juice,2.17,Aisle 4 - Bin 7
650,Realigned contextually-based a Can,Water,2.0,Aisle 1 - Bin 9
7410,Open-architected well-modulate Can,Health Food,1.42,Aisle 3 - Bin 2
4608,Networked zero-defect extranet Pack,Candy,1.7,Aisle 5 - Bin 9
2663,Future-proofed cohesive analyz Pack,Juice,2.87,Aisle 5 - Bin 6
8072,Customer-focused upward-trendi Bottle,Soda,3.47,Aisle 1 - Bin 1
9219,Down-sized leadingedge methodo Bottle,Snack,2.56,Aisle 3 - Bin 2
2165,Optional leadingedge capabilit Bottle,Juice,4.72,Aisle 1 - Bin 1
7362,Total systematic functionaliti Bar,Energy Drinks,0.86,Aisle 1 - Bin 9
5350,Reverse-engineered motivating  Pack,Water,1.89,Aisle 5 - Bin 9
1230,Focused directional workforce Pack,Water,4.6,Aisle 4 - Bin 8
9582,Cross-group intermediate conce Bar,Beverage,3.4,Aisle 2 - Bin 7
1690,Proactive user-facing analyzer Bottle,Candy,4.18,Aisle 1 - Bin 1
918,Front-line zero administration Bar,Snack,1.65,Aisle 2 - Bin 9
7271,Up-sized 24hour hardware Box,Juice,1.44,Aisle 1 - Bin 9
4744,Open-source secondary forecast Pack,Energy Drinks,4.32,Aisle 2 - Bin 1
7344,Focused neutral help-desk Can,Juice,2.42,Aisle 2 - Bin 9
8712,Re-engineered exuding continge Can,Water,4.88,Aisle 2 - Bin 6
6137,Extended high-level frame Box,Water,3.1,Aisle 2 - Bin 2
3970,Implemented interactive encodi Pack,Beverage,1.83,Aisle 1 - Bin 1
9088,Progressive intermediate attit Can,Juice,4.82,Aisle 4 - Bin 8
6255,Stand-alone multimedia policy Can,Juice,4.3,Aisle 1 - Bin 10
9641,User-centric human-resource fl Pack,Soda,1.24,Aisle 5 - Bin 6
4617,Optional multimedia model Pack,Chips,2.19,Aisle 4 - Bin 2
185,Face-to-face demand-driven sec Bottle,Candy,4.47,Aisle 2 - Bin 2
5214,Grass-roots explicit task-forc Bar,Beverage,1.52,Aisle 5 - Bin 9
7623,Exclusive systematic conglomer Box,Water,0.52,Aisle 2 - Bin 6
6591,Optimized heuristic firmware Bar,Beverage,1.64,Aisle 3 - Bin 4
4806,Innovative intangible product Pack,Snack,1.74,Aisle 2 - Bin 6
5899,Monitored motivating software Can,Candy,3.32,Aisle 5 - Bin 9
8677,User-centric secondary groupwa Pack,Soda,3.51,Aisle 5 - Bin 9
6658,Diverse multi-tasking paradigm Bottle,Candy,3.01,Aisle 2 - Bin 9
8993,Profound interactive array Bottle,Cookies,0.65,Aisle 5 - Bin 9
6697,Advanced needs-based interface Bottle,Snack,4.21,Aisle 2 - Bin 1
7186,Team-oriented scalable strateg Bar,Soda,1.43,Aisle 4 - Bin 4
4372,Vision-oriented holistic hiera Box,Candy,2.94,Aisle 4 - Bin 4
8136,Right-sized holistic flexibili Bar,Cookies,4.89,Aisle 5 - Bin 3
9152,Organized zero tolerance parad Bottle,Candy,2.06,Aisle 2 - Bin 7
641,Upgradable cohesive matrix Pack,Snack,1.25,Aisle 4 - Bin 4
8221,Total user-facing analyzer Bar,Candy,1.36,Aisle 1 - Bin 10
7157,Organic neutral collaboration Bottle,Candy,4.09,Aisle 5 - Bin 9
7516,Down-sized transitional morato Box,Water,4.56,Aisle 2 - Bin 6
5951,Stand-alone interactive interf Box,Juice,2.28,Aisle 2 - Bin 9
5912,Programmable encompassing fore Pack,Energy Drinks,3.88,Aisle 5 - Bin 3
327,Triple-buffered directional fl Pack,Soda,2.79,Aisle 1 - Bin 9
3166,Fundamental regional focus gro Pack,Soda,1.06,Aisle 3 - Bin 5
7079,Compatible background function Box,Health Food,3.24,Aisle 3 - Bin 2
5337,Devolved directional hierarchy Bottle,Soda,1.79,Aisle 4 - Bin 4
1577,Customer-focused incremental s Bar,Candy,1.62,Aisle 2 - Bin 9
3037,Reduced transitional hierarchy Bottle,Candy,2.82,Aisle 4 - Bin 2
3806,De-engineered disintermediate  Bar,Chips,3.85,Aisle 2 - Bin 9
307,Face-to-face 24hour standardiz Can,Juice,1.88,Aisle 5 - Bin 9
6547,Up-sized bottom-line superstru Box,Soda,1.57,Aisle 1 - Bin 10
4702,Persistent heuristic service-d Bar,Cookies,0.79,Aisle 1 - Bin 10
6983,Monitored user-facing migratio Can,Health Food,1.41,Aisle 1 - Bin 1
5755,Streamlined attitude-oriented  Bottle,Soda,1.57,Aisle 4 - Bin 4
4560,Organic disintermediate orches Bar,Soda,0.65,Aisle 4 - Bin 8
1423,Assimilated optimizing superst Bar,Beverage,0.75,Aisle 5 - Bin 9
6537,Face-to-face needs-based intra Can,Health Food,4.32,Aisle 1 - Bin 9
5776,Ameliorated high-level archite Can,Candy,1.65,Aisle 5 - Bin 3
8547,Inverse stable analyzer Box,Chips,1.89,Aisle 5 - Bin 3
579,Horizontal fault-tolerant capa Box,Health Food,1.73,Aisle 5 - Bin 9
2204,Streamlined content-based arch Box,Soda,4.58,Aisle 3 - Bin 2
6119,Face-to-face scalable encrypti Bottle,Soda,1.04,Aisle 3 - Bin 4
686,Ergonomic client-server workfo Pack,Energy Drinks,0.78,Aisle 5 - Bin 9
9253,Cross-group dynamic toolset Bar,Beverage,4.47,Aisle 3 - Bin 4
3356,Managed actuating firmware Can,Cookies,1.89,Aisle 4 - Bin 8
8077,Multi-layered context-sensitiv Bar,Juice,1.12,Aisle 3 - Bin 4
2536,Polarized multi-tasking encryp Can,Energy Drinks,1.46,Aisle 5 - Bin 9
2914,Seamless optimal moderator Can,Health Food,0.58,Aisle 4 - Bin 7
2869,Inverse fault-tolerant superst Bottle,Snack,4.36,Aisle 5 - Bin 6
4108,Profound incremental policy Bar,Candy,0.83,Aisle 2 - Bin 1
8054,Persistent impactful definitio Pack,Snack,0.9,Aisle 3 - Bin 2
4096,Programmable asynchronous fore Box,Water,3.95,Aisle 1 - Bin 9
8929,Secured responsive knowledgeba Box,Chips,2.4,Aisle 4 - Bin 2
5302,Versatile well-modulated lever Bottle,Health Food,2.09,Aisle 4 - Bin 7
3995,Profound maximized architectur Bottle,Chips,1.09,Aisle 5 - Bin 3
6842,Optional modular attitude Box,Candy,4.51,Aisle 2 - Bin 9
3997,Implemented full-range initiat Box,Health Food,3.77,Aisle 4 - Bin 4
2017,Persistent 5thgeneration model Bottle,Juice,4.29,Aisle 1 - Bin 10
1129,Programmable upward-trending f Bottle,Snack,2.42,Aisle 1 - Bin 10
8606,Organized mobile attitude Bar,Soda,0.85,Aisle 1 - Bin 1
6687,Organized system-worthy artifi Can,Snack,2.89,Aisle 5 - Bin 9
7442,Virtual multi-tasking capacity Pack,Snack,0.89,Aisle 2 - Bin 2
6007,Cross-platform upward-trending Can,Chips,3.85,Aisle 2 - Bin 7
1115,Integrated 24/7 superstructure Bottle,Energy Drinks,2.45,Aisle 2 - Bin 1
1787,Organic cohesive frame Can,Beverage,3.57,Aisle 2 - Bin 2
8005,Integrated homogeneous frame Bottle,Juice,1.74,Aisle 1 - Bin 9
5084,Up-sized analyzing flexibility Bottle,Energy Drinks,4.94,Aisle 1 - Bin 9
2850,Monitored optimal toolset Box,Chips,2.11,Aisle 3 - Bin 2
1410,Automated modular system engin Pack,Chips,1.06,Aisle 2 - Bin 1
6753,Decentralized incremental Loca Box,Water,4.49,Aisle 2 - Bin 2
4049,Compatible web-enabled circuit Pack,Chips,1.2,Aisle 5 - Bin 9
2908,Face-to-face leadingedge analy Bar,Chips,3.6,Aisle 4 - Bin 7
9182,Pre-emptive eco-centric archiv Bar,Health Food,0.87,Aisle 4 - Bin 4
7220,Organized eco-centric producti Bottle,Soda,2.62,Aisle 1 - Bin 10
3375,Diverse empowering solution Pack,Water,0.82,Aisle 2 - Bin 1
6221,Integrated attitude-oriented t Pack,Chips,1.03,Aisle 4 - Bin 4
2460,Visionary empowering artificia Pack,Cookies,1.77,Aisle 4 - Bin 4
4029,Intuitive context-sensitive ad Box,Soda,4.29,Aisle 2 - Bin 1
7837,Quality-focused mission-critic Box,Health Food,3.38,Aisle 1 - Bin 10
4731,Managed human-resource paradig Pack,Juice,1.92,Aisle 4 - Bin 2
6767,Programmable systemic info-med Box,Chips,0.89,Aisle 2 - Bin 6
7630,Open-source motivating process Bar,Chips,3.82,Aisle 5 - Bin 9
9165,Multi-tiered empowering throug Bottle,Beverage,0.72,Aisle 2 - Bin 2
7144,Networked 24/7 orchestration Bar,Soda,3.06,Aisle 5 - Bin 3
7134,Grass-roots intermediate Graph Box,Energy Drinks,2.94,Aisle 3 - Bin 5
8354,Reverse-engineered modular abi Bottle,Cookies,3.71,Aisle 5 - Bin 9
4898,Diverse asynchronous instructi Box,Health Food,3.79,Aisle 1 - Bin 1
6023,Front-line 4thgeneration extra Can,Health Food,1.47,Aisle 4 - Bin 4
4507,Persevering needs-based artifi Can,Juice,0.68,Aisle 4 - Bin 4
5090,Devolved context-sensitive ope Bottle,Juice,4.23,Aisle 1 - Bin 10
6010,Self-enabling user-facing matr Pack,Cookies,1.64,Aisle 1 - Bin 10
1929,User-friendly regional definit Pack,Energy Drinks,2.84,Aisle 4 - Bin 7
7987,Innovative foreground leverage Bottle,Chips,3.19,Aisle 4 - Bin 4
1179,Implemented zero administratio Pack,Water,4.91,Aisle 1 - Bin 10
8534,Inverse 4thgeneration knowledg Bar,Chips,3.58,Aisle 4 - Bin 4
5392,Realigned asymmetric core Box,Water,0.88,Aisle 1 - Bin 9
404,Reduced coherent frame Bar,Juice,3.79,Aisle 4 - Bin 4
5335,Compatible user-facing product Can,Beverage,4.5,Aisle 3 - Bin 5
282,Cross-group bottom-line archit Box,Juice,3.47,Aisle 5 - Bin 3
7923,Monitored human-resource encod Box,Health Food,1.17,Aisle 1 - Bin 9
4273,Triple-buffered logistical ada Box,Water,2.75,Aisle 4 - Bin 2
9973,Vision-oriented 4thgeneration  Box,Candy,4.84,Aisle 5 - Bin 3
9667,Customizable maximized moderat Pack,Water,4.11,Aisle 3 - Bin 5
642,Public-key static capacity Can,Cookies,1.33,Aisle 5 - Bin 3
2361,Programmable bandwidth-monitor Pack,Cookies,4.05,Aisle 4 - Bin 4
9392,De-engineered static framework Pack,Cookies,3.41,Aisle 4 - Bin 2
8234,Up-sized intangible knowledgeb Can,Cookies,2.06,Aisle 5 - Bin 9
6806,Enhanced cohesive framework Pack,Candy,3.16,Aisle 2 - Bin 6
2074,Synergized directional forecas Bottle,Snack,3.57,Aisle 5 - Bin 6
1959,Multi-layered logistical help- Bottle,Snack,2.96,Aisle 1 - Bin 10
5160,Implemented directional modera Pack,Health Food,3.99,Aisle 3 - Bin 4
542,Upgradable dynamic service-des Box,Soda,3.06,Aisle 2 - Bin 2
8391,Ergonomic even-keeled complexi Bottle,Candy,3.47,Aisle 2 - Bin 7
2060,Right-sized bottom-line foreca Pack,Water,2.72,Aisle 4 - Bin 4
