record_ID,date_Requested,date_Completed
31978,2024-11-08,\N
26424,2021-08-06,\N
70168,2020-01-06,2020-01-11
19109,2024-11-19,\N
99837,2025-03-21,\N
24069,2023-06-26,2023-06-27
16665,2024-07-30,\N
67489,2021-01-07,\N
53846,2021-12-27,2022-01-01
25501,2023-12-11,2023-12-17
13963,2020-05-04,2020-05-04
12460,2024-03-15,2024-03-17
64496,2021-06-14,2021-06-21
29837,2021-06-26,2021-06-26
60147,2024-10-24,\N
44221,2023-01-07,\N
39008,2024-02-18,2024-02-22
64346,2023-04-03,2023-04-07
93997,2023-05-16,\N
3349,2025-02-22,2025-02-25
98603,2022-10-19,\N
76961,2020-06-12,2020-06-12
26462,2020-01-06,2020-01-12
31380,2025-05-01,\N
33704,2025-07-12,2025-07-16
98844,2021-08-07,\N
82992,2021-05-15,\N
27544,2021-01-22,\N
26842,2024-10-11,2024-10-14
70955,2023-11-09,2023-11-09
61310,2025-03-18,\N
21825,2025-06-22,\N
49548,2020-01-19,2020-01-22
65084,2022-06-14,\N
25091,2021-06-13,2021-06-19
23501,2021-11-29,2021-12-01
56157,2023-04-06,\N
14391,2024-01-12,\N
94760,2022-07-15,2022-07-17
27440,2024-02-16,\N
4751,2020-03-27,\N
86219,2020-03-27,\N
86240,2024-01-10,\N
45049,2025-09-21,\N
66919,2020-11-09,\N
98657,2022-10-14,2022-10-20
48913,2021-04-12,\N
61837,2024-03-09,\N
56528,2024-09-13,2024-09-17
82831,2023-02-24,\N
2396,2023-04-04,2023-04-10
53089,2020-03-21,2020-03-23
59265,2024-10-15,\N
77446,2025-05-31,2025-06-07
46142,2024-01-13,2024-01-15
43370,2025-10-20,2025-10-20
95750,2022-11-08,\N
43948,2023-10-08,\N
56382,2020-10-18,2020-10-18
25402,2021-05-30,\N
84681,2022-03-08,\N
41571,2021-06-27,2021-07-02
9050,2022-09-30,2022-09-30
57163,2023-06-17,2023-06-22
60733,2023-07-10,\N
71939,2022-05-08,\N
1128,2020-06-27,2020-07-01
27633,2021-04-11,2021-04-12
36608,2020-06-29,\N
34457,2023-06-27,\N
97083,2025-09-06,\N
31292,2023-03-20,2023-03-26
71194,2021-08-17,\N
89329,2023-06-04,2023-06-07
9259,2025-02-18,2025-02-19
32401,2025-02-15,\N
8849,2024-02-18,\N
63141,2022-07-31,2022-07-31
30908,2025-11-21,2025-11-21
96666,2024-10-30,\N
43235,2025-04-23,2025-04-28
16627,2022-10-12,\N
20936,2025-02-14,2025-02-14
19745,2025-01-22,2025-01-27
21159,2025-07-04,2025-07-07
35277,2021-12-10,\N
15421,2022-09-14,2022-09-21
39467,2022-07-25,\N
6082,2025-01-31,2025-02-05
95493,2023-01-23,\N
63994,2021-08-20,\N
67931,2024-12-21,\N
60750,2021-12-19,2021-12-22
31564,2025-09-08,\N
99061,2025-03-25,\N
16130,2025-01-30,2025-02-02
36512,2022-09-19,\N
73515,2025-08-22,2025-08-27
42665,2025-03-24,\N
46154,2024-12-25,\N
13318,2024-04-06,2024-04-06
30104,2024-12-01,\N
82042,2024-11-03,2024-11-08
11145,2025-05-08,\N
57296,2022-02-22,\N
18810,2020-09-07,2020-09-09
28388,2021-06-06,\N
56301,2021-08-29,2021-08-29
6191,2020-01-07,\N
30384,2021-01-18,2021-01-18
86715,2025-11-08,2025-11-10
94056,2022-07-29,\N
52042,2022-03-22,2022-03-28
78207,2023-04-20,2023-04-27
38840,2023-07-24,2023-07-30
3320,2023-01-10,\N
48479,2023-11-02,2023-11-03
19607,2024-02-20,2024-02-21
47901,2025-09-22,2025-09-24
15892,2020-10-10,2020-10-14
26971,2021-06-20,\N
63341,2024-01-26,\N
92745,2025-04-16,2025-04-21
65635,2024-11-26,2024-12-01
42684,2024-08-06,\N
83477,2025-04-20,2025-04-25
54894,2025-02-09,\N
21799,2024-02-19,\N
39538,2021-06-22,\N
3718,2023-10-15,\N
50971,2025-10-27,\N
48728,2021-05-20,\N
72832,2020-03-28,2020-04-04
87959,2021-01-03,\N
96337,2023-05-15,\N
81857,2023-03-13,\N
74707,2020-12-23,2020-12-27
54335,2024-04-04,\N
82946,2024-08-27,\N
32843,2022-02-13,\N
1579,2025-05-04,2025-05-11
10023,2021-01-26,2021-01-27
43731,2025-06-03,\N
78932,2020-07-29,\N
62159,2025-03-18,2025-03-19
79057,2024-04-16,2024-04-18
51893,2024-03-21,\N
72842,2020-01-31,2020-02-07
83960,2025-11-16,2025-11-16
19153,2022-05-11,2022-05-11
84431,2023-10-06,2023-10-06
87613,2022-04-25,\N
47892,2022-05-23,2022-05-28
6208,2023-10-19,\N
73499,2024-12-27,\N
7704,2020-02-07,2020-02-09
8936,2025-05-03,\N
449,2024-11-19,\N
75247,2023-08-27,2023-08-28
45321,2021-07-02,\N
44535,2022-07-14,\N
796,2023-06-20,2023-06-22
65575,2024-11-13,\N
82067,2021-06-01,2021-06-01
94497,2022-01-02,2022-01-05
51867,2024-04-25,2024-04-29
46013,2021-11-07,2021-11-14
73076,2022-07-09,\N
59626,2023-12-13,2023-12-14
73965,2022-04-01,\N
9174,2025-01-17,2025-01-17
49684,2021-08-31,\N
39635,2021-12-29,\N
75849,2022-12-26,2022-12-31
51735,2023-04-10,\N
85481,2022-09-17,2022-09-18
80667,2024-11-21,2024-11-22
32468,2020-08-19,\N
14484,2023-12-12,2023-12-13
61041,2020-01-02,2020-01-08
40279,2020-09-01,\N
89786,2023-07-06,2023-07-09
1135,2023-01-25,2023-01-30
64884,2024-10-09,\N
51737,2024-12-24,\N
2373,2024-06-07,\N
79333,2025-08-01,2025-08-03
46760,2022-02-24,\N
26641,2023-08-17,2023-08-22
14413,2022-04-16,\N
95000,2022-08-29,\N
92177,2025-03-06,\N
5464,2025-10-02,\N
47012,2020-12-10,\N
35894,2021-03-29,\N
17020,2025-08-29,2025-08-29
10267,2025-04-03,2025-04-06
32875,2021-09-16,2021-09-19
2894,2023-02-24,\N
26004,2020-05-10,2020-05-10
15422,2020-10-01,2020-10-06
83978,2021-02-16,\N
32205,2020-04-07,\N
99806,2024-04-10,\N
39765,2024-07-17,\N
47623,2025-04-22,\N
86304,2020-09-18,\N
50538,2021-04-23,2021-04-29
93109,2022-06-10,2022-06-10
42030,2021-11-12,\N
35412,2024-12-30,2024-12-31
72031,2023-10-30,\N
81608,2025-06-27,\N
81232,2023-05-02,2023-05-08
58175,2020-07-11,2020-07-14
86626,2022-09-12,2022-09-13
71612,2023-06-18,\N
40216,2021-03-25,\N
21401,2025-11-18,\N
39918,2020-05-26,2020-05-26
93808,2020-06-14,2020-06-19
76314,2023-03-21,2023-03-21
95843,2020-11-26,\N
78009,2020-03-22,\N
8455,2024-05-31,2024-06-06
9750,2024-01-10,2024-01-12
99908,2023-10-10,2023-10-11
37339,2025-09-01,\N
5385,2022-04-03,2022-04-06
72833,2022-07-12,\N
23437,2025-07-11,2025-07-16
14002,2021-01-26,2021-01-27
50054,2021-05-29,\N
43159,2022-10-20,\N
84196,2021-12-09,\N
63563,2020-08-18,\N
65985,2020-05-01,\N
43639,2021-11-07,2021-11-09
66472,2025-11-06,\N
35185,2023-05-11,\N
93730,2023-09-30,\N
10499,2024-06-29,2024-07-01
59089,2020-08-27,2020-09-02
42608,2023-04-24,\N
2663,2020-07-04,2020-07-04
51316,2023-11-21,\N
52903,2022-04-06,2022-04-13
20324,2023-07-10,\N
90476,2021-11-11,2021-11-15
62503,2021-12-31,\N
59498,2021-04-14,2021-04-14
43911,2020-09-15,2020-09-21
95337,2022-03-23,2022-03-24
50285,2025-03-24,\N
53749,2025-01-27,2025-01-28
12941,2025-06-18,2025-06-22
59640,2024-09-21,\N
45264,2022-02-24,\N
25927,2020-08-31,2020-09-02
12440,2022-03-15,2022-03-20
28469,2023-12-15,2023-12-21
76125,2021-11-27,\N
12125,2023-02-04,\N
54339,2024-04-21,2024-04-21
53531,2025-05-03,2025-05-05
6453,2020-01-25,\N
79919,2021-10-19,\N
10654,2021-06-18,2021-06-18
10593,2022-09-12,\N
59537,2020-05-13,2020-05-17
24364,2024-08-20,\N
26343,2022-09-21,2022-09-25
20262,2021-04-06,2021-04-08
55042,2024-07-26,2024-07-29
6478,2021-01-23,\N
82821,2022-05-02,2022-05-09
21742,2025-05-24,2025-05-28
6558,2022-05-10,\N
98729,2025-08-12,2025-08-18
8295,2025-06-12,\N
31888,2023-04-15,\N
37797,2022-02-09,2022-02-10
11075,2022-01-16,2022-01-21
38055,2024-04-29,2024-05-03
43020,2020-12-27,2020-12-30
92487,2021-06-25,\N
49218,2025-03-17,2025-03-19
51030,2025-02-28,\N
6139,2023-06-12,\N
39425,2024-01-03,2024-01-04
21377,2022-05-30,2022-06-03
77223,2023-10-10,2023-10-10
96529,2023-10-05,\N
26339,2021-07-30,\N
92776,2021-04-17,2021-04-23
97355,2025-05-10,\N
12456,2023-11-24,2023-11-29
13970,2020-07-11,\N
24735,2024-01-08,2024-01-11
82866,2025-03-21,2025-03-25
91069,2021-05-17,\N
44493,2025-08-19,2025-08-22
53923,2024-10-24,\N
30422,2020-01-25,\N
91727,2023-05-02,\N
72249,2022-10-22,2022-10-28
69421,2021-07-19,\N
5879,2021-08-21,\N
58688,2025-02-16,\N
13457,2025-06-04,2025-06-05
13885,2024-07-04,2024-07-07
29773,2021-03-29,\N
55973,2021-03-21,2021-03-23
71241,2020-05-23,2020-05-25
73980,2022-09-21,2022-09-26
99309,2020-01-09,2020-01-15
34421,2021-12-05,2021-12-06
37560,2020-02-10,2020-02-17
40513,2021-07-10,\N
47593,2024-06-29,\N
77629,2022-09-05,2022-09-12
52769,2022-07-10,2022-07-13
76971,2020-01-15,\N
97953,2025-11-17,2025-11-23
98195,2023-06-22,2023-06-28
52809,2025-07-25,2025-07-31
52671,2020-05-27,\N
8213,2023-01-08,\N
85589,2021-12-20,2021-12-26
6712,2020-04-06,2020-04-09
80566,2024-03-26,2024-03-26
64,2024-10-16,2024-10-18
27514,2024-07-28,\N
77857,2022-07-17,\N
38707,2022-10-06,2022-10-09
49638,2025-06-17,\N
22507,2024-01-23,\N
89989,2023-10-20,2023-10-23
6932,2022-10-04,2022-10-10
32874,2022-12-23,2022-12-23
37201,2021-08-23,2021-08-29
79309,2023-10-06,\N
14929,2023-04-21,2023-04-28
89011,2020-03-20,2020-03-23
77574,2022-05-09,\N
27712,2020-03-11,2020-03-14
44871,2025-06-28,2025-07-04
22896,2020-12-24,2020-12-28
75157,2025-10-10,\N
83184,2023-01-11,\N
22482,2020-03-03,\N
29676,2022-04-19,2022-04-25
95868,2024-01-16,2024-01-23
37141,2020-03-15,\N
38085,2025-04-29,2025-05-05
8141,2020-08-01,2020-08-03
47922,2022-04-24,\N
1144,2023-08-26,2023-08-28
63613,2025-04-14,\N
34929,2025-10-25,\N
71556,2021-11-05,\N
94474,2021-11-25,2021-11-30
1529,2022-02-03,2022-02-06
60343,2025-07-22,\N
76414,2024-12-18,\N
33347,2023-06-03,2023-06-10
29260,2024-05-09,2024-05-16
99802,2020-10-18,\N
20008,2022-02-09,2022-02-11
9759,2023-04-22,2023-04-24
52979,2021-01-24,2021-01-29
66953,2025-08-23,\N
42755,2021-01-13,\N
60014,2021-09-11,\N
34006,2021-06-05,2021-06-07
17766,2025-08-01,\N
21345,2025-03-23,2025-03-26
7512,2025-10-27,\N
81946,2023-05-01,2023-05-06
96665,2021-08-15,\N
26567,2022-02-06,2022-02-11
26659,2025-01-21,\N
42449,2024-06-30,2024-06-30
97554,2022-10-16,\N
66554,2021-06-18,2021-06-20
33695,2023-06-07,\N
20883,2020-05-04,\N
74508,2023-10-09,\N
86949,2022-02-23,2022-02-23
44463,2021-12-21,2021-12-25
65066,2023-06-02,\N
20579,2024-09-08,2024-09-11
70659,2022-12-28,2023-01-03
3122,2025-10-17,2025-10-21
44622,2025-07-31,\N
42471,2021-02-14,\N
67666,2022-03-09,\N
63484,2021-04-28,2021-05-04
39617,2024-05-09,\N
6588,2020-01-08,2020-01-08
58121,2023-12-24,2023-12-31
8024,2020-04-27,2020-04-28
82654,2024-05-05,\N
18127,2024-02-14,2024-02-21
32279,2020-09-10,\N
75715,2024-09-20,\N
99955,2024-03-31,\N
78658,2024-07-14,\N
72922,2020-06-20,2020-06-23
75257,2025-10-26,2025-10-31
72192,2020-01-29,2020-01-30
82233,2020-03-08,\N
76347,2024-09-22,2024-09-27
81856,2022-06-23,2022-06-28
58622,2025-11-02,2025-11-07
55026,2022-12-02,\N
47880,2021-12-15,2021-12-15
8516,2022-09-16,2022-09-21
26951,2020-04-28,\N
43167,2023-07-05,\N
49260,2025-05-04,2025-05-07
68742,2022-08-03,2022-08-07
91463,2020-08-01,\N
96814,2020-08-17,\N
10770,2024-11-15,2024-11-22
37658,2024-02-20,\N
21193,2025-01-26,\N
4366,2025-09-29,\N
19976,2021-12-13,\N
28347,2022-05-14,2022-05-19
14976,2023-05-11,2023-05-17
29850,2025-01-06,2025-01-13
79730,2021-08-17,\N
97861,2021-07-06,\N
73445,2020-11-13,2020-11-13
95485,2021-06-20,\N
29106,2021-06-30,\N
79749,2020-06-20,2020-06-24
84097,2023-02-07,\N
72276,2022-10-29,\N
30855,2025-05-29,\N
76829,2021-06-11,\N
79463,2025-02-01,2025-02-02
87867,2025-08-06,\N
37927,2024-02-18,\N
42941,2025-05-20,\N
98341,2024-09-21,\N
31898,2025-08-05,\N
33378,2022-02-25,\N
73846,2021-03-13,2021-03-18
77332,2023-12-21,2023-12-24
19989,2021-01-19,\N
61635,2021-07-10,\N
25479,2021-06-09,2021-06-15
41789,2023-06-18,\N
36959,2021-01-13,2021-01-16
69485,2023-03-02,2023-03-03
46831,2020-06-26,2020-06-30
30434,2022-01-28,2022-01-30
52812,2024-07-28,2024-07-29
9413,2025-11-05,\N
89391,2020-06-11,2020-06-18
58150,2024-03-25,2024-03-30
52911,2025-02-26,\N
13961,2020-01-15,2020-01-21
14016,2025-10-11,2025-10-11
18367,2020-08-12,\N
4772,2022-06-06,2022-06-10
51389,2022-08-31,2022-09-05
72368,2022-02-27,2022-03-03
77790,2023-12-06,\N
31004,2023-12-12,2023-12-12
93913,2020-10-07,\N
81033,2024-05-06,2024-05-13
77313,2020-04-09,2020-04-10
72379,2023-09-18,2023-09-23
3584,2025-07-02,2025-07-05
87138,2022-04-01,2022-04-05
7757,2020-05-26,2020-05-29
17202,2025-02-11,\N
79835,2025-07-11,\N
24054,2020-12-18,2020-12-20
21638,2025-04-03,2025-04-09
95778,2023-04-24,2023-05-01
16981,2024-05-04,2024-05-06
44403,2022-04-22,2022-04-22
50309,2022-05-28,2022-06-04
2869,2021-01-10,2021-01-15
64929,2020-03-29,2020-03-31
43647,2021-08-31,\N
18533,2020-11-05,\N
51365,2022-03-09,\N
10169,2021-12-18,2021-12-24
10427,2024-10-01,2024-10-01
87414,2020-04-20,2020-04-24
44895,2020-10-20,\N
62898,2025-06-26,2025-06-30
36489,2021-06-12,2021-06-14
85120,2023-11-21,\N
15752,2022-08-08,\N
30289,2024-11-18,2024-11-24
5331,2024-08-13,2024-08-13
63993,2024-06-11,2024-06-16
46657,2021-03-01,2021-03-02
85472,2025-03-06,2025-03-08
73936,2025-07-25,2025-07-30
32685,2021-05-09,\N
10133,2021-06-23,\N
97539,2025-08-08,2025-08-15
93957,2022-12-18,\N
31448,2024-10-02,\N
75838,2021-09-09,2021-09-12
38659,2024-12-10,2024-12-11
85234,2022-03-23,\N
33793,2024-03-27,\N
52090,2021-04-25,2021-04-29
95128,2021-08-14,\N
57524,2022-04-10,\N
11365,2020-03-23,\N
69215,2023-07-22,\N
86712,2023-05-02,\N
78425,2021-09-21,2021-09-24
11200,2021-10-31,2021-11-04
31788,2025-07-07,2025-07-12
85060,2021-06-04,\N
78292,2023-04-30,2023-05-05
60035,2022-01-06,\N
48101,2025-02-24,2025-02-24
70285,2022-06-14,\N
53615,2023-12-03,\N
12687,2024-05-13,\N
59087,2021-08-29,\N
35853,2021-03-09,\N
71065,2020-05-09,2020-05-16
77950,2025-08-20,2025-08-20
53170,2020-10-24,2020-10-28
26660,2022-02-01,\N
99311,2024-11-02,2024-11-03
57952,2022-09-25,\N
64078,2023-04-01,\N
9748,2024-11-01,2024-11-01
36876,2022-12-14,\N
36624,2024-01-20,\N
27488,2023-09-19,\N
8020,2022-06-19,2022-06-25
48541,2021-04-24,2021-05-01
36552,2023-04-03,\N
60495,2021-08-18,2021-08-25
20889,2022-04-13,\N
10725,2025-08-26,2025-09-02
84302,2024-12-29,\N
44558,2023-06-25,\N
22173,2025-03-17,2025-03-23
86584,2022-05-24,2022-05-30
58943,2025-04-04,\N
82954,2024-06-09,2024-06-13
32117,2024-11-25,\N
19922,2024-12-13,2024-12-14
39059,2020-08-09,\N
68405,2022-07-05,2022-07-10
28547,2021-01-08,2021-01-08
77029,2022-07-13,2022-07-20
25555,2024-07-28,\N
96104,2023-02-25,\N
16270,2024-02-23,2024-02-24
64178,2021-08-13,2021-08-20
26280,2025-11-08,\N
90820,2024-01-11,\N
99839,2022-09-01,\N
62095,2024-09-04,2024-09-05
33049,2025-06-20,\N
99982,2021-09-07,2021-09-14
81908,2021-12-26,2022-01-01
49417,2020-02-24,2020-02-28
48462,2025-11-20,2025-11-24
48521,2024-10-31,2024-11-07
39966,2024-08-11,2024-08-13
93672,2025-07-03,2025-07-10
7581,2022-10-22,\N
6882,2021-09-24,2021-09-27
14722,2020-04-09,2020-04-10
83203,2025-07-20,\N
54741,2023-09-22,2023-09-28
62978,2022-11-11,\N
13396,2020-03-18,\N
39851,2024-09-04,\N
69847,2023-09-24,2023-09-24
65,2022-01-01,\N
90010,2022-04-26,2022-04-28
71389,2025-04-11,2025-04-16
51484,2025-07-13,2025-07-14
66750,2022-08-20,2022-08-21
42926,2023-10-11,2023-10-13
29854,2022-10-08,\N
51489,2025-08-11,\N
76333,2024-09-04,2024-09-10
12788,2023-08-25,\N
25865,2023-03-07,\N
95159,2025-09-05,2025-09-11
38140,2021-04-10,\N
17141,2025-07-21,2025-07-28
21250,2023-08-30,2023-09-05
8140,2025-04-25,2025-05-02
33785,2021-07-09,2021-07-15
85995,2022-06-24,2022-06-24
69491,2023-11-18,\N
27542,2020-09-12,\N
25265,2020-08-19,\N
98371,2025-04-13,\N
75156,2021-06-29,2021-07-05
17185,2021-06-01,\N
26817,2024-01-13,2024-01-16
22687,2025-08-27,2025-08-27
24718,2022-04-25,\N
97174,2024-12-11,\N
61812,2021-07-29,\N
58793,2024-01-03,2024-01-03
50019,2023-03-05,2023-03-10
15424,2021-11-07,\N
6689,2020-08-22,\N
87983,2020-09-12,\N
26304,2024-06-12,\N
75940,2023-03-09,2023-03-16
17901,2024-10-16,2024-10-20
44642,2023-02-04,\N
80914,2024-01-15,2024-01-20
74865,2024-09-27,\N
75874,2021-08-16,\N
50954,2025-09-23,2025-09-29
12068,2022-10-30,2022-11-05
6738,2021-05-31,\N
893,2024-07-03,\N
73388,2020-07-01,2020-07-03
24959,2022-12-07,2022-12-11
73391,2020-07-02,2020-07-07
63016,2024-10-18,\N
85743,2021-08-13,2021-08-20
72913,2020-01-02,2020-01-08
40010,2024-09-28,\N
30788,2023-10-24,\N
63600,2021-09-07,\N
95432,2022-04-24,2022-04-26
23344,2025-08-27,\N
82472,2023-12-20,2023-12-22
59831,2024-03-11,\N
94871,2021-05-17,2021-05-23
66179,2025-10-20,\N
41744,2024-10-05,\N
33336,2021-09-02,\N
40072,2024-01-18,\N
19099,2024-03-05,\N
48282,2020-10-15,2020-10-19
62972,2022-06-03,2022-06-09
65765,2024-05-30,\N
99880,2020-04-22,2020-04-28
85141,2022-06-17,\N
6730,2021-10-06,2021-10-06
43389,2022-04-12,\N
60742,2024-07-07,2024-07-10
87287,2020-10-15,\N
37318,2021-04-28,2021-05-04
88643,2020-05-05,\N
6649,2022-10-07,2022-10-11
69532,2022-02-13,\N
30352,2022-08-17,2022-08-19
22177,2024-02-06,\N
40049,2022-03-06,2022-03-09
10474,2022-04-05,\N
13035,2022-05-18,2022-05-22
95024,2022-08-31,2022-09-04
33113,2023-07-10,2023-07-17
51325,2023-04-21,\N
24148,2023-04-04,\N
89124,2025-03-11,\N
95240,2021-05-21,\N
917,2023-10-10,2023-10-11
64813,2025-08-22,2025-08-29
92376,2022-04-18,2022-04-25
39669,2022-08-17,2022-08-23
69664,2024-07-03,\N
53915,2021-06-19,2021-06-23
10906,2025-06-27,\N
21446,2023-11-07,\N
34719,2025-01-16,\N
21011,2024-01-26,2024-01-30
25249,2021-06-15,2021-06-15
59127,2023-08-02,2023-08-08
52035,2021-05-30,\N
19378,2022-06-14,2022-06-21
69419,2020-02-28,\N
91600,2022-04-18,\N
86542,2020-04-22,\N
3243,2023-02-03,\N
75618,2021-02-15,2021-02-17
41903,2020-05-25,\N
29101,2021-08-11,2021-08-17
40849,2023-05-12,2023-05-18
26122,2021-08-15,2021-08-22
41662,2020-09-23,2020-09-24
50001,2024-03-28,\N
33240,2022-07-03,2022-07-08
67954,2023-05-07,\N
86547,2023-03-14,\N
77176,2024-07-27,2024-07-30
5462,2022-08-13,2022-08-16
98241,2023-09-06,2023-09-12
35445,2021-01-14,2021-01-18
30322,2022-02-03,\N
68622,2024-04-28,\N
33570,2025-09-10,2025-09-13
63699,2020-10-25,2020-10-25
7487,2022-03-11,2022-03-17
95987,2025-01-20,2025-01-26
81520,2021-05-05,\N
96870,2025-08-04,\N
65460,2021-08-24,\N
66155,2024-08-05,\N
41929,2022-04-17,\N
90169,2024-07-03,\N
46473,2020-02-10,\N
34252,2024-08-10,2024-08-16
76051,2020-10-05,2020-10-08
62428,2020-07-16,2020-07-17
87140,2020-07-22,2020-07-29
98049,2022-12-12,2022-12-16
31394,2022-03-10,\N
78513,2023-08-10,2023-08-17
62891,2022-11-22,2022-11-22
90452,2020-11-14,2020-11-18
95221,2022-12-18,\N
99151,2024-02-03,\N
97796,2024-06-08,2024-06-14
23479,2022-08-15,2022-08-15
46272,2021-02-07,\N
20918,2023-03-30,2023-04-03
99129,2023-11-06,2023-11-12
24565,2023-12-30,2024-01-02
68167,2022-05-31,2022-05-31
94627,2020-05-13,2020-05-16
28746,2024-02-24,2024-02-25
98056,2021-06-14,2021-06-15
66100,2025-01-06,2025-01-11
92580,2020-02-14,\N
76728,2020-12-31,2020-12-31
34077,2021-05-26,\N
26556,2024-08-07,\N
83409,2020-11-03,\N
9143,2020-07-23,2020-07-23
12090,2020-05-30,2020-06-04
15991,2023-02-26,\N
38041,2024-07-22,2024-07-29
98087,2022-03-21,\N
17645,2023-06-07,2023-06-09
25126,2023-08-15,2023-08-18
82364,2024-10-26,2024-10-30
32441,2023-10-22,2023-10-26
13631,2020-09-16,\N
82715,2024-03-06,2024-03-13
15571,2025-01-14,\N
61664,2022-02-27,2022-02-27
2832,2024-05-29,\N
35259,2023-07-29,2023-07-30
30357,2023-12-30,\N
56021,2025-05-03,2025-05-03
70309,2023-01-14,\N
81842,2022-02-06,2022-02-08
58909,2024-08-09,\N
23904,2025-10-30,2025-11-06
55424,2023-12-15,\N
81955,2020-12-29,2021-01-02
36496,2022-03-17,\N
85227,2020-06-05,\N
9758,2023-05-29,\N
26427,2025-06-27,\N
76943,2022-06-22,\N
97633,2025-01-31,2025-01-31
24098,2020-04-02,2020-04-09
50276,2024-08-27,\N
24250,2023-06-22,2023-06-25
55114,2025-07-28,2025-07-31
25911,2022-11-25,\N
47713,2021-08-09,\N
78728,2020-12-17,2020-12-17
48627,2025-01-20,2025-01-24
96411,2022-03-15,\N
30366,2022-12-29,\N
92387,2023-06-03,2023-06-09
65342,2023-12-14,\N
92627,2023-07-22,2023-07-22
75868,2022-04-11,2022-04-14
90004,2024-11-28,\N
75143,2023-05-22,\N
44027,2020-11-12,2020-11-17
9369,2022-12-15,\N
78166,2020-03-01,\N
45635,2021-06-06,2021-06-09
18623,2022-02-20,\N
32409,2023-01-17,\N
53541,2020-01-03,2020-01-10
19170,2020-11-22,2020-11-28
4223,2024-12-24,2024-12-26
60045,2020-11-15,\N
26760,2021-03-27,2021-04-03
1059,2021-08-31,2021-09-04
16535,2022-06-28,2022-06-30
55850,2020-06-11,2020-06-15
77823,2022-05-31,2022-06-02
20151,2021-06-13,2021-06-19
72665,2020-05-14,2020-05-20
97169,2024-09-27,\N
13934,2024-03-04,2024-03-10
29586,2023-07-27,\N
53464,2024-06-30,2024-07-06
84395,2023-03-09,\N
11780,2025-02-18,\N
60892,2024-09-25,2024-10-02
87088,2025-11-19,\N
35204,2023-08-28,\N
50998,2022-09-02,2022-09-03
33188,2021-07-31,2021-08-04
6653,2023-12-06,\N
31905,2021-10-30,\N
95963,2022-07-02,2022-07-07
81698,2022-11-29,2022-11-30
9094,2022-08-12,2022-08-13
91837,2023-10-26,\N
12079,2023-04-25,\N
55199,2024-01-18,\N
34794,2021-05-19,\N
93111,2022-06-12,2022-06-15
79650,2021-06-12,2021-06-15
76854,2020-12-16,\N
88364,2023-05-01,2023-05-02
90472,2025-08-21,\N
56620,2022-07-08,2022-07-14
36459,2023-10-18,\N
87230,2024-01-11,2024-01-13
3125,2020-10-09,\N
82802,2021-07-07,2021-07-09
53970,2020-11-06,2020-11-11
84625,2022-02-28,\N
82699,2023-06-27,2023-06-28
88929,2021-05-28,\N
57747,2023-08-15,\N
93346,2023-01-23,2023-01-23
93216,2024-02-09,2024-02-12
80838,2023-08-15,2023-08-20
85404,2021-09-20,2021-09-22
4630,2023-04-11,2023-04-13
21469,2025-08-31,2025-09-03
63929,2022-11-12,\N
58203,2025-09-11,\N
84569,2020-02-20,\N
17489,2024-04-28,2024-05-01
70990,2023-01-27,2023-01-27
87279,2022-01-11,\N
41881,2024-07-23,\N
15058,2025-03-13,\N
76861,2024-01-29,\N
54421,2022-02-04,2022-02-07
57598,2023-02-22,2023-02-27
2208,2022-08-30,\N
73134,2021-09-22,\N
15633,2023-03-12,2023-03-12
51842,2024-06-22,2024-06-22
61355,2025-03-08,\N
95620,2021-03-10,\N
64481,2023-11-27,\N
83739,2025-03-19,\N
62080,2024-08-30,\N
15726,2023-08-09,2023-08-14
53589,2020-07-26,2020-07-26
19555,2021-04-28,2021-05-05
21964,2020-08-25,2020-09-01
63616,2020-11-13,\N
32159,2023-10-29,\N
32632,2022-04-02,2022-04-07
12431,2025-06-12,\N
66090,2024-06-08,2024-06-13
60635,2023-01-09,\N
71501,2022-08-29,\N
41305,2024-12-26,\N
26245,2024-04-02,2024-04-04
15492,2024-02-21,2024-02-28
31156,2025-10-10,2025-10-11
51632,2023-03-30,2023-04-05
61547,2022-04-18,\N
66483,2022-11-28,2022-11-30
9305,2022-05-03,2022-05-09
72419,2024-06-08,\N
5108,2021-09-29,2021-10-03
35054,2024-10-14,2024-10-15
15513,2020-02-16,2020-02-18
59757,2020-06-27,\N
37210,2021-11-07,2021-11-11
97403,2022-01-10,\N
7189,2023-06-23,\N
31286,2022-11-30,2022-12-02
32884,2022-07-07,2022-07-07
19644,2024-10-03,\N
33260,2022-05-05,2022-05-10
5656,2025-05-27,\N
6147,2021-08-24,\N
62207,2020-10-09,2020-10-11
3821,2020-03-16,2020-03-17
26386,2022-04-04,2022-04-07
46432,2020-03-18,\N
79576,2023-06-19,\N
2218,2020-09-27,\N
29998,2025-03-21,\N
3174,2024-08-24,\N
58036,2024-12-31,2025-01-03
68875,2022-08-17,\N
85525,2024-01-21,2024-01-25
11949,2023-12-03,2023-12-05
47977,2025-10-08,2025-10-12
84700,2024-03-09,\N
13080,2021-03-27,2021-04-02
97421,2022-01-26,\N
31137,2020-12-02,2020-12-05
30051,2021-06-27,\N
60911,2021-06-27,\N
80122,2022-06-11,2022-06-13
23053,2022-09-22,\N
30048,2022-09-05,2022-09-08
84280,2023-05-14,2023-05-17
29851,2025-02-26,\N
99171,2023-06-02,2023-06-02
