Item_ID,Name,Category,wholesale_Cost,warehouse_Loc
486853832406,Vision-oriented hybrid moderat Pack,Snack,2.46,WH-14
343110862481,Exclusive high-level hardware Can,Snack,4.59,WH-12
906451737196,Implemented intangible challen Can,Juice,1.28,WH-10
600994457541,Digitized methodical hierarchy Pack,Soda,2.43,WH-17
455645060128,Enterprise-wide 24hour infrast Bar,Cookies,3.15,WH-20
852751960733,Managed national encryption Box,Soda,3.55,WH-16
215747879929,Enhanced reciprocal knowledge  Box,Candy,2.34,WH-18
154780322578,Triple-buffered didactic knowl Bar,Energy Drinks,4.37,WH-08
666462377619,Streamlined fresh-thinking pro Can,Snack,3.48,WH-06
012789525612,Phased object-oriented capacit Bar,Snack,4.43,WH-05
521390620673,Optional holistic matrix Can,Snack,3.06,WH-10
386418516153,Centralized multi-tasking proj Box,Candy,3.27,WH-13
295981484287,Multi-lateral tangible morator Pack,Cookies,1.41,WH-10
412450598622,Triple-buffered intangible fun Pack,Cookies,2.75,WH-08
508233887268,Open-architected systemic solu Can,Chips,4.36,WH-02
093977115184,Reactive reciprocal adapter Can,Juice,4.77,WH-10
798482618287,Cross-platform stable help-des Box,Water,0.61,WH-08
226675688509,Innovative scalable middleware Pack,Candy,3.74,WH-03
663915121844,Visionary asymmetric secured l Box,Candy,2.03,WH-15
035366932997,Customer-focused multimedia em Can,Chips,1.12,WH-12
781711817136,Versatile web-enabled software Can,Chips,3.47,WH-08
018238018853,Integrated object-oriented sup Can,Beverage,4.36,WH-01
213636758916,Optional local info-mediaries Box,Cookies,2.53,WH-09
932714098750,Profit-focused bifurcated matr Pack,Candy,2.97,WH-05
982089751405,Re-engineered multi-tasking op Box,Cookies,0.87,WH-03
064034537332,Expanded attitude-oriented fun Pack,Water,2.62,WH-01
963277605865,Virtual dynamic task-force Bottle,Energy Drinks,3.66,WH-13
407583402359,Business-focused demand-driven Bar,Chips,1.13,WH-12
469402952412,Realigned empowering Internet  Box,Chips,1.9,WH-16
460704200368,Visionary impactful budgetary  Can,Soda,2.25,WH-13
208302324919,Up-sized 4thgeneration custome Can,Health Food,1.78,WH-20
178635688489,Operative explicit policy Bottle,Cookies,3.76,WH-04
934353196286,Reactive incremental matrix Can,Chips,0.9,WH-08
480784990040,Persistent multi-state open ar Box,Health Food,4.94,WH-05
371019310440,Decentralized 5thgeneration ar Bar,Soda,4.35,WH-02
599471300274,Ergonomic regional architectur Bottle,Beverage,4.6,WH-02
528445257930,Customizable fresh-thinking Gr Bar,Energy Drinks,3.57,WH-04
823478755308,Versatile object-oriented pric Pack,Water,3.78,WH-05
636673363962,Optimized responsive ability Can,Juice,1.77,WH-14
949867762449,Versatile leadingedge core Bar,Beverage,2.64,WH-14
420040952426,Public-key logistical Internet Pack,Juice,1.35,WH-06
355553518534,Profound leadingedge protocol Box,Beverage,4.02,WH-04
024366642926,Programmable static definition Pack,Snack,2.95,WH-02
083086768514,Multi-lateral multi-state capa Pack,Water,4.03,WH-03
457879064523,Business-focused uniform time- Bar,Energy Drinks,2.91,WH-08
721371056363,Configurable 24/7 complexity Can,Snack,3.87,WH-20
624813622384,Secured coherent Graphical Use Bar,Chips,3.1,WH-15
213118736499,Cloned executive moderator Pack,Energy Drinks,0.74,WH-20
323355784627,Digitized analyzing interface Bar,Soda,3.08,WH-05
031861764757,Multi-lateral exuding synergy Bottle,Chips,1.38,WH-09
923153224586,Adaptive disintermediate moder Box,Soda,1.68,WH-20
666386933054,Organic zero administration pr Bottle,Snack,3.91,WH-04
815344335841,Decentralized multi-state cong Bottle,Juice,2.97,WH-05
943147243759,Mandatory 3rdgeneration applic Pack,Beverage,1.13,WH-07
210418123969,Realigned bottom-line projecti Can,Health Food,2.81,WH-10
772952301936,Realigned mission-critical mod Bar,Water,4.93,WH-03
997360364313,Up-sized hybrid artificial int Bottle,Juice,1.59,WH-04
251009437761,Front-line radical Internet so Pack,Water,4.31,WH-15
935631582762,Re-engineered human-resource m Bottle,Water,4.61,WH-11
875036075048,Realigned content-based benchm Can,Beverage,2.77,WH-07
079966961579,Virtual user-facing strategy Box,Chips,3.74,WH-02
378202340532,Down-sized 5thgeneration succe Bottle,Chips,2.58,WH-19
770329782327,Compatible 5thgeneration produ Bar,Snack,1.41,WH-11
994645618212,Extended intangible forecast Bar,Snack,4.29,WH-14
945754460622,Phased uniform standardization Bar,Chips,2.25,WH-08
567910805588,Expanded executive synergy Bottle,Beverage,2.11,WH-02
055428263595,Focused maximized workforce Bar,Candy,2.35,WH-13
854791023335,Exclusive systemic synergy Can,Chips,2.6,WH-04
000215933223,Decentralized neutral extranet Pack,Water,1.94,WH-10
999207539347,Reverse-engineered systemic pr Bar,Chips,3.15,WH-09
568334835428,Adaptive needs-based workforce Bar,Snack,0.6,WH-19
296026585457,Function-based systemic artifi Pack,Water,2.54,WH-12
347005870980,Multi-layered encompassing all Bottle,Soda,3.59,WH-09
809855690429,Reduced systemic success Pack,Juice,2.87,WH-04
089733776481,Optional mobile solution Can,Cookies,1.12,WH-17
251560627414,Upgradable zero administration Bottle,Candy,1.55,WH-04
767727269966,Multi-layered attitude-oriente Can,Soda,0.81,WH-03
766776957890,Focused context-sensitive cont Bar,Snack,4.4,WH-02
640788181980,Ergonomic upward-trending appl Box,Beverage,1.94,WH-11
867048538458,Re-engineered 24hour throughpu Can,Snack,2.95,WH-02
625565380106,Automated asynchronous core Box,Candy,1.7,WH-20
779501830275,De-engineered client-driven ut Box,Soda,2.75,WH-16
614910616724,Programmable tertiary database Bottle,Beverage,3.23,WH-10
918861204137,User-friendly cohesive focus g Box,Health Food,1.37,WH-16
132032810163,Stand-alone tangible infrastru Pack,Health Food,1.52,WH-12
219406311002,Integrated 4thgeneration defin Bar,Soda,2.45,WH-04
402241787179,Organized well-modulated solut Can,Water,2.05,WH-11
918992852176,Fully-configurable methodical  Bottle,Cookies,2.97,WH-02
904411973631,Right-sized clear-thinking uti Bar,Juice,3.94,WH-12
201263740929,Ergonomic intangible structure Bar,Water,2.36,WH-03
326401694749,Adaptive radical installation Pack,Health Food,1.51,WH-05
555071898106,Robust executive definition Box,Candy,2.95,WH-03
064756495776,Reverse-engineered needs-based Pack,Candy,3.72,WH-17
451570415699,Future-proofed context-sensiti Can,Beverage,2.64,WH-03
789289095409,Multi-layered bandwidth-monito Bottle,Cookies,4.85,WH-01
952925721755,Self-enabling secondary policy Can,Beverage,2.72,WH-11
987901065815,Future-proofed 3rdgeneration a Box,Energy Drinks,4.4,WH-01
980806572869,Universal responsive Graphic I Bottle,Cookies,1.36,WH-13
344383521606,Grass-roots uniform Local Area Pack,Candy,1.7,WH-19
503812734839,Function-based scalable archit Bottle,Soda,4.55,WH-18
435465715267,Re-engineered explicit capacit Box,Energy Drinks,3.21,WH-16
611524094167,Configurable content-based enc Pack,Snack,2.62,WH-17
598772971629,Profit-focused bottom-line acc Pack,Soda,2.46,WH-10
175225572158,Multi-layered multi-tasking op Bar,Juice,1.15,WH-04
216158518700,Programmable intermediate moni Can,Energy Drinks,4.6,WH-18
912899998406,Triple-buffered reciprocal fra Bottle,Water,1.28,WH-20
768680926453,Sharable content-based success Can,Chips,1.66,WH-02
182771057894,Focused solution-oriented encr Bar,Juice,1.61,WH-16
496340468168,Re-engineered web-enabled know Box,Health Food,4.35,WH-09
641742966392,Self-enabling local monitoring Can,Water,2.01,WH-18
313493206385,Upgradable clear-thinking capa Can,Juice,2.85,WH-14
436322170084,Grass-roots clear-thinking thr Can,Candy,3.43,WH-20
734023704234,Devolved composite moderator Box,Water,0.81,WH-07
932994255540,Cross-group homogeneous middle Box,Snack,4.12,WH-04
118988656052,Adaptive discrete software Bar,Beverage,1.77,WH-18
475198672941,Progressive multimedia paradig Bottle,Energy Drinks,4.62,WH-08
501789964396,Reduced responsive secured lin Can,Cookies,2.9,WH-15
734700391769,Robust disintermediate initiat Can,Health Food,2.5,WH-05
658264183157,Self-enabling heuristic modera Can,Beverage,4.21,WH-03
240896924962,Distributed 24hour encryption Bottle,Energy Drinks,0.59,WH-04
656984990986,Exclusive heuristic customer l Bottle,Juice,2.35,WH-07
456418185840,Proactive methodical Local Are Can,Soda,1.23,WH-02
257573900561,Polarized foreground system en Bar,Cookies,4.76,WH-17
351914778423,Fully-configurable methodical  Box,Energy Drinks,0.82,WH-04
215559335816,Synchronized composite Local A Bottle,Beverage,3.59,WH-16
696810030337,Quality-focused upward-trendin Box,Chips,4.28,WH-04
964081177257,Persevering clear-thinking pro Box,Beverage,0.52,WH-06
879382892323,Expanded incremental complexit Bottle,Beverage,2.89,WH-18
754953077609,Business-focused upward-trendi Box,Soda,1.5,WH-01
306014630404,Up-sized logistical workforce Bar,Water,2.91,WH-01
902788651794,Sharable systematic utilizatio Pack,Water,2.97,WH-12
522869217882,Intuitive bifurcated Local Are Can,Beverage,2.04,WH-11
854597394733,Profound solution-oriented par Bottle,Snack,3.79,WH-12
951037761081,Decentralized directional proc Pack,Cookies,1.44,WH-13
730723190584,Realigned maximized capability Bottle,Water,0.65,WH-18
674689625647,Polarized fault-tolerant encod Can,Juice,4.9,WH-09
674869584004,De-engineered mobile structure Can,Snack,1.37,WH-03
590239726853,Cross-platform modular support Can,Soda,2.3,WH-03
498773481471,Up-sized high-level array Bottle,Health Food,1.98,WH-18
750200812346,Monitored zero-defect database Pack,Juice,1.75,WH-11
345798289327,Future-proofed multi-tasking f Pack,Energy Drinks,0.72,WH-16
640818526262,Monitored bi-directional open  Pack,Cookies,4.34,WH-15
921771702890,Customizable next generation i Bar,Candy,4.44,WH-07
008420743110,Stand-alone human-resource inf Bottle,Snack,3.18,WH-02
948681536106,Versatile national strategy Bottle,Candy,4.18,WH-13
261570999219,Organized web-enabled standard Can,Energy Drinks,2.65,WH-18
761458869685,Horizontal multimedia function Bar,Candy,1.85,WH-17
038922947643,Vision-oriented regional funct Bar,Health Food,3.58,WH-16
136597785486,Innovative needs-based artific Can,Chips,4.59,WH-06
024000428501,Horizontal needs-based focus g Bottle,Snack,3.82,WH-02
492870312452,Persistent discrete workforce Bar,Candy,1.91,WH-19
167223389648,Digitized directional synergy Box,Cookies,3.35,WH-03
097979782685,Persevering 5thgeneration Loca Pack,Juice,1.2,WH-08
050215314524,Persistent modular interface Bottle,Energy Drinks,0.89,WH-13
127535079771,User-friendly eco-centric poli Bar,Water,3.62,WH-06
156038461151,Universal transitional applica Bottle,Chips,4.44,WH-01
493403462026,Expanded reciprocal framework Pack,Chips,4.64,WH-08
527115041122,Persistent zero tolerance defi Bottle,Chips,1.18,WH-17
394155985180,Managed well-modulated product Can,Juice,1.33,WH-11
225186794476,Multi-channeled system-worthy  Bottle,Soda,3.19,WH-09
598433653434,User-friendly modular instruct Pack,Juice,3.91,WH-03
036663786330,Object-based national algorith Bottle,Chips,2.04,WH-08
399159383906,Visionary multimedia access Bottle,Beverage,2.98,WH-17
528108813853,Synchronized stable matrices Bar,Beverage,1.14,WH-18
688440089674,Profit-focused multi-tasking p Bottle,Snack,4.43,WH-04
370063386677,Public-key motivating structur Pack,Water,3.4,WH-13
137793048201,Reactive upward-trending proje Can,Soda,1.04,WH-03
473174000395,Stand-alone upward-trending mo Box,Chips,0.99,WH-04
231538053250,Advanced multi-tasking core Box,Beverage,0.94,WH-10
947797742459,Organic asynchronous policy Bar,Energy Drinks,0.85,WH-13
017949216431,Up-sized grid-enabled matrix Box,Beverage,2.99,WH-06
036428439784,De-engineered disintermediate  Can,Health Food,3.19,WH-03
967149880819,Multi-tiered 3rdgeneration arc Bottle,Juice,2.12,WH-08
057966131473,Mandatory cohesive hub Pack,Chips,2.33,WH-06
568886892632,Enhanced dedicated protocol Bar,Health Food,4.83,WH-04
047612439069,Grass-roots explicit moderator Bar,Water,1.65,WH-08
746427055227,Front-line needs-based artific Bottle,Health Food,4.9,WH-01
032831840062,Total homogeneous moderator Bar,Juice,1.85,WH-08
652252981236,Re-contextualized heuristic fr Box,Beverage,2.57,WH-10
843573107823,Public-key user-facing info-me Bar,Beverage,3.73,WH-01
398049284909,Sharable multi-tasking impleme Box,Cookies,2.51,WH-10
659801073689,Persistent context-sensitive p Can,Soda,3.25,WH-02
987236005788,User-centric empowering frame Bottle,Candy,1.88,WH-13
228371300038,Progressive global analyzer Bottle,Chips,3.39,WH-13
545586306237,Visionary didactic database Bottle,Beverage,2.05,WH-13
872056955571,Programmable needs-based model Box,Chips,1.99,WH-03
763504444834,Streamlined bi-directional Gra Bar,Snack,1.26,WH-14
505072321594,Visionary real-time knowledge  Box,Health Food,4.33,WH-02
195259390319,Cross-group zero tolerance ins Box,Candy,1.66,WH-04
920191716711,Virtual intermediate website Bottle,Candy,1.43,WH-20
042448020917,Future-proofed maximized bench Bar,Energy Drinks,2.29,WH-11
837385386685,Sharable optimal system engine Bottle,Chips,1.03,WH-19
430742664176,Horizontal logistical standard Pack,Cookies,3.02,WH-01
894586404396,Networked regional utilization Bottle,Energy Drinks,3.42,WH-04
001858674304,Networked high-level utilizati Box,Beverage,2.57,WH-08
678897340177,Mandatory user-facing budgetar Bar,Juice,4.59,WH-03
052072503989,Adaptive 5thgeneration custome Pack,Energy Drinks,3.33,WH-18
735711991637,Enhanced asymmetric leverage Box,Water,0.73,WH-12
504184433872,Up-sized exuding core Bottle,Chips,4.33,WH-10
483816462762,Face-to-face fault-tolerant su Can,Cookies,1.49,WH-16
071343776518,Implemented tertiary project Pack,Candy,2.37,WH-13
930667665665,Customer-focused methodical Gr Box,Energy Drinks,2.49,WH-04
004830784372,Function-based executive open  Bottle,Candy,0.59,WH-06
808786185743,Customizable maximized flexibi Bar,Candy,0.81,WH-19
320493217408,Automated non-volatile forecas Can,Beverage,4.99,WH-09
239746945904,Persistent interactive neural- Bar,Soda,0.94,WH-20
345532651533,Robust hybrid complexity Bottle,Chips,3.71,WH-06
938232181828,Horizontal multi-tasking forec Bar,Juice,1.06,WH-19
478449602848,Distributed zero-defect capabi Box,Soda,4.24,WH-06
378455331553,Pre-emptive tangible process i Bar,Chips,1.37,WH-01
058138991290,Horizontal 24/7 open system Bottle,Chips,1.78,WH-16
793197280987,Persistent didactic access Bar,Juice,3.77,WH-06
515686456784,Mandatory motivating forecast Bottle,Health Food,1.51,WH-17
237245250152,Innovative discrete benchmark Box,Chips,2.45,WH-12
244288511572,Team-oriented even-keeled know Can,Energy Drinks,2.59,WH-04
352531747053,Triple-buffered 6thgeneration  Bottle,Snack,3.86,WH-13
031605381134,Triple-buffered next generatio Bar,Cookies,0.85,WH-14
538790210621,Quality-focused didactic metho Can,Snack,4.81,WH-20
886612219191,Intuitive scalable array Bottle,Soda,3.39,WH-20
876725452985,Fully-configurable motivating  Box,Health Food,1.66,WH-09
326703897337,Networked asymmetric archive Bar,Beverage,0.62,WH-20
335798646044,Persevering maximized time-fra Can,Health Food,3.21,WH-02
869948035991,Reactive demand-driven morator Bar,Cookies,4.54,WH-05
114531510046,Adaptive holistic Local Area N Can,Chips,1.55,WH-11
631077054300,De-engineered eco-centric proc Can,Cookies,4.91,WH-08
534522045223,Distributed didactic forecast Bar,Soda,1.59,WH-11
679672393764,Configurable responsive conglo Box,Soda,0.84,WH-17
150826020883,Extended 4thgeneration extrane Box,Snack,0.79,WH-13
169205638311,Enterprise-wide mission-critic Bottle,Soda,4.92,WH-11
193580046177,Optimized optimal Graphic Inte Can,Candy,4.52,WH-19
191651778168,Customer-focused intangible sy Pack,Energy Drinks,3.32,WH-17
669041967989,Organized zero tolerance succe Bar,Water,0.86,WH-14
986399952192,Focused directional benchmark Bar,Beverage,2.14,WH-14
507104150620,Grass-roots asymmetric algorit Bottle,Beverage,2.71,WH-20
934817579175,Self-enabling empowering prici Bottle,Soda,0.85,WH-03
222956845975,Open-source intermediate proje Pack,Beverage,2.9,WH-07
211577465434,Persistent zero administration Box,Health Food,2.44,WH-17
551790045659,Decentralized grid-enabled Loc Can,Candy,1.67,WH-11
898197265096,User-centric bottom-line inter Pack,Juice,4.23,WH-20
200450551501,Synergistic solution-oriented  Box,Chips,2.14,WH-03
517739331367,Proactive non-volatile infrast Box,Chips,2.61,WH-15
859843131142,Advanced full-range methodolog Can,Soda,4.86,WH-17
775009348217,De-engineered incremental hub Bottle,Candy,4.57,WH-17
917771843451,Upgradable user-facing knowled Bar,Chips,4.26,WH-01
188893534532,Self-enabling reciprocal workf Pack,Soda,0.54,WH-20
467693026753,Decentralized contextually-bas Pack,Cookies,2.93,WH-13
870826319641,Open-source radical knowledgeb Bottle,Chips,4.32,WH-14
307837188538,Fundamental encompassing funct Can,Water,2.03,WH-10
058451907656,Visionary well-modulated softw Can,Chips,2.07,WH-07
394587473280,Exclusive 24/7 model Can,Juice,4.74,WH-12
091069494831,Switchable zero-defect hardwar Bar,Candy,4.65,WH-14
836127233796,Front-line incremental analyze Can,Cookies,4.58,WH-18
574227502509,Realigned bottom-line approach Bottle,Soda,4.88,WH-03
105786004890,Enterprise-wide intermediate t Can,Candy,2.49,WH-05
479594669189,Programmable next generation e Box,Snack,3.13,WH-11
118906690520,Robust secondary encryption Can,Soda,1.05,WH-01
537065497339,Multi-lateral impactful archiv Box,Candy,3.13,WH-18
386067906098,Operative grid-enabled encodin Bar,Energy Drinks,2.95,WH-08
182311336077,Seamless didactic leverage Box,Beverage,2.63,WH-13
741084415078,Profit-focused bi-directional  Bar,Soda,0.51,WH-15
868237623643,Versatile empowering ability Pack,Soda,1.47,WH-18
825424773648,Cross-group homogeneous workfo Bottle,Health Food,2.21,WH-18
952944933231,Implemented responsive leverag Pack,Chips,3.3,WH-14
820466999316,Synergistic intangible core Bar,Health Food,0.85,WH-16
238489492073,Stand-alone attitude-oriented  Pack,Health Food,1.74,WH-01
777691321314,Multi-lateral non-volatile fun Can,Energy Drinks,4.5,WH-15
911287632124,Versatile 6thgeneration analyz Bottle,Energy Drinks,2.65,WH-19
037776137861,User-friendly homogeneous encr Can,Water,1.42,WH-13
262954570686,Enterprise-wide mission-critic Box,Soda,3.32,WH-17
789747941084,Monitored bottom-line support Can,Cookies,0.8,WH-18
475866014769,Profit-focused web-enabled sol Box,Candy,0.94,WH-01
247989107279,Monitored bottom-line throughp Bar,Beverage,0.92,WH-12
543673015532,Proactive eco-centric ability Bar,Chips,1.62,WH-03
571871100005,Switchable human-resource matr Bar,Beverage,0.82,WH-05
217878552880,Open-source scalable definitio Box,Beverage,4.05,WH-16
058893520509,Exclusive exuding productivity Bottle,Soda,4.21,WH-06
491790403767,Multi-layered fresh-thinking i Can,Soda,2.0,WH-01
738489943484,Cross-group foreground circuit Box,Juice,1.26,WH-07
205407170379,Balanced mobile time-frame Pack,Energy Drinks,4.96,WH-05
033986104537,Cross-platform executive prici Box,Juice,2.11,WH-20
279679885707,Up-sized human-resource groupw Can,Beverage,4.26,WH-20
622854388243,Profound stable projection Bar,Energy Drinks,1.31,WH-01
220010642115,Future-proofed zero-defect orc Bottle,Snack,0.96,WH-17
683564133623,Configurable zero administrati Box,Water,4.83,WH-02
330617467028,Visionary responsive strategy Bar,Snack,0.81,WH-07
296087935944,Streamlined even-keeled utiliz Pack,Chips,4.82,WH-17
861419014597,Synchronized asynchronous serv Can,Water,4.55,WH-18
869745095415,Pre-emptive systematic flexibi Box,Snack,2.39,WH-05
109131028251,Quality-focused analyzing anal Pack,Beverage,1.93,WH-18
036815946569,Expanded dedicated approach Bar,Health Food,2.91,WH-19
301262166029,Customizable systemic parallel Box,Candy,1.13,WH-01
205059478897,Cross-group analyzing secured  Pack,Health Food,4.84,WH-06
148470311813,Cross-platform 3rdgeneration i Bar,Juice,2.15,WH-08
870375996258,Profound zero-defect flexibili Can,Water,1.2,WH-08
644091567830,Future-proofed stable synergy Can,Juice,2.82,WH-01
886265477674,Expanded client-driven budgeta Box,Energy Drinks,2.06,WH-05
768693502836,Down-sized bifurcated circuit Can,Juice,1.79,WH-16
672016139325,Configurable value-added Local Pack,Water,1.39,WH-13
344976855145,Progressive 5thgeneration extr Bar,Beverage,4.57,WH-03
607001046985,Networked grid-enabled moderat Bar,Energy Drinks,1.08,WH-20
318708515464,Intuitive homogeneous focus gr Box,Candy,0.82,WH-18
406254510892,Synergized modular circuit Can,Juice,0.79,WH-11
871923839524,Customer-focused optimizing in Pack,Soda,1.02,WH-06
332480260476,Horizontal logistical ability Bar,Water,2.94,WH-11
231866581147,Assimilated coherent initiativ Bottle,Energy Drinks,1.26,WH-05
085794209954,Ameliorated multi-state suppor Bottle,Cookies,2.74,WH-05
492575648692,Operative interactive knowledg Pack,Water,1.34,WH-12
663663358631,Organic dynamic middleware Bottle,Chips,4.91,WH-12
085041213931,Cross-group holistic methodolo Pack,Snack,4.24,WH-14
476485008552,Extended foreground matrices Pack,Snack,1.94,WH-06
230908501862,Synchronized content-based ins Pack,Chips,4.34,WH-07
094518471618,Pre-emptive secondary toolset Bottle,Soda,0.79,WH-06
001321195599,Versatile didactic ability Bottle,Energy Drinks,3.58,WH-02
993442755332,Automated 24/7 framework Can,Cookies,1.12,WH-08
459543862655,Diverse tangible open architec Pack,Candy,4.33,WH-02
825172907987,Balanced cohesive interface Bottle,Cookies,2.83,WH-02
454366980545,Exclusive cohesive flexibility Box,Energy Drinks,1.72,WH-10
778532948851,Object-based multimedia flexib Pack,Juice,0.98,WH-01
078047489472,Open-source interactive benchm Can,Beverage,3.03,WH-05
998074169331,Exclusive holistic hub Pack,Beverage,4.0,WH-18
587342828501,Digitized neutral focus group Pack,Energy Drinks,4.31,WH-10
946596379569,Triple-buffered motivating har Can,Juice,3.75,WH-09
529666081406,Function-based fresh-thinking  Can,Energy Drinks,1.45,WH-07
520956092922,Programmable clear-thinking co Bottle,Soda,1.99,WH-16
989708917367,Seamless fault-tolerant applic Bar,Energy Drinks,4.18,WH-16
468958298094,Stand-alone scalable challenge Bar,Chips,4.48,WH-11
007804497712,Customer-focused demand-driven Box,Water,4.75,WH-16
649032781830,Grass-roots grid-enabled open  Bottle,Water,3.43,WH-15
021487210677,Horizontal 3rdgeneration allia Can,Health Food,2.86,WH-03
349384322367,Cloned content-based info-medi Pack,Juice,2.54,WH-09
925270862174,Intuitive optimizing archive Bar,Soda,4.14,WH-19
018152725360,Phased incremental portal Pack,Snack,4.71,WH-15
048501513917,Triple-buffered fresh-thinking Pack,Soda,0.94,WH-19
331194387273,Progressive composite circuit Bar,Candy,3.22,WH-12
133069078440,Implemented contextually-based Bar,Energy Drinks,0.62,WH-14
948407338027,Object-based reciprocal produc Pack,Juice,3.82,WH-17
660533394532,Ergonomic asymmetric focus gro Bottle,Chips,4.06,WH-06
360935351365,Synchronized context-sensitive Can,Beverage,1.7,WH-20
914562026945,Advanced even-keeled benchmark Can,Juice,3.55,WH-04
304663760677,Future-proofed content-based a Can,Juice,0.64,WH-01
337710802557,Versatile holistic open system Bar,Water,1.52,WH-05
781714997775,Reduced 4thgeneration time-fra Bar,Candy,4.66,WH-15
324124054051,Managed radical architecture Bar,Chips,2.78,WH-17
566488318518,Decentralized interactive stru Box,Snack,3.58,WH-12
202729258649,User-centric neutral budgetary Pack,Health Food,3.48,WH-10
107435952780,Distributed optimal open syste Bottle,Beverage,1.2,WH-19
078344230774,User-friendly clear-thinking f Box,Soda,4.54,WH-06
184539717329,Managed upward-trending proces Pack,Soda,0.87,WH-15
603214146005,Open-source 4thgeneration extr Box,Water,3.98,WH-14
851827589490,Business-focused content-based Can,Health Food,1.65,WH-07
827027930139,Centralized empowering orchest Can,Snack,3.66,WH-20
995644109788,Vision-oriented local data-war Bar,Snack,4.69,WH-20
401448688469,Centralized web-enabled suppor Can,Candy,5.0,WH-05
609478829564,Synchronized bi-directional wo Can,Snack,2.83,WH-16
126883287976,Down-sized foreground monitori Can,Soda,2.69,WH-01
389632102884,Self-enabling intermediate dat Can,Health Food,0.99,WH-18
523689760204,Enhanced scalable time-frame Box,Chips,1.08,WH-11
968000470027,Programmable demand-driven ins Pack,Beverage,3.51,WH-11
737965573664,Secured didactic moratorium Bar,Beverage,4.81,WH-08
748992591078,Mandatory executive orchestrat Bar,Health Food,2.82,WH-05
404287656853,Self-enabling asymmetric funct Pack,Health Food,3.08,WH-09
839748494745,Quality-focused fresh-thinking Box,Snack,1.21,WH-04
164406796749,Implemented human-resource int Pack,Juice,1.88,WH-01
284749739668,Innovative reciprocal conglome Box,Beverage,1.6,WH-02
111350469069,User-friendly static project Box,Water,2.27,WH-11
978583747574,Phased uniform website Pack,Snack,2.84,WH-03
767407240447,Visionary asymmetric Local Are Bar,Energy Drinks,1.1,WH-13
383145410557,Multi-tiered bottom-line Graph Bottle,Snack,1.29,WH-11
421855126101,Polarized well-modulated strat Box,Juice,3.93,WH-17
686025113158,User-centric upward-trending a Bottle,Candy,4.98,WH-05
549736683018,Compatible 24/7 productivity Pack,Energy Drinks,4.5,WH-20
748417829411,Programmable secondary archive Pack,Water,3.3,WH-03
942203637631,Triple-buffered 3rdgeneration  Bar,Health Food,3.35,WH-15
854218464996,Cross-platform empowering serv Bar,Juice,3.16,WH-12
497752009391,Business-focused optimizing pr Bottle,Health Food,4.35,WH-03
668825412061,Diverse interactive solution Bar,Candy,3.01,WH-02
055798906084,Secured human-resource archive Pack,Snack,4.84,WH-12
213715242781,Centralized incremental model Bar,Soda,4.55,WH-18
124820925424,Reverse-engineered static alli Bottle,Water,4.35,WH-04
694534177318,Versatile asymmetric structure Bottle,Health Food,4.74,WH-09
110580100130,Seamless foreground synergy Bottle,Health Food,2.53,WH-08
974660069576,Integrated interactive approac Can,Water,2.31,WH-02
968076343011,Future-proofed composite appli Box,Soda,4.47,WH-02
016803783592,Fully-configurable global stra Bottle,Energy Drinks,0.94,WH-20
935819129317,Future-proofed attitude-orient Pack,Health Food,4.94,WH-20
988611916403,Versatile interactive function Pack,Chips,2.46,WH-18
056545969586,Mandatory zero administration  Pack,Cookies,0.82,WH-12
895512904443,Down-sized disintermediate wor Pack,Energy Drinks,2.42,WH-14
695234847168,Multi-channeled fresh-thinking Box,Cookies,4.12,WH-01
064644131054,Multi-lateral foreground archi Can,Water,2.76,WH-06
337907682463,Innovative clear-thinking Grap Bar,Chips,2.48,WH-09
206527693239,Fully-configurable scalable mi Box,Cookies,1.73,WH-14
984191691260,Expanded methodical Local Area Bottle,Water,4.03,WH-09
026602864711,Customizable responsive portal Can,Chips,3.17,WH-12
572810581712,Persevering high-level challen Pack,Juice,4.54,WH-16
336735679641,Exclusive logistical firmware Bar,Candy,1.95,WH-01
395662045051,Expanded modular budgetary man Bar,Candy,0.76,WH-02
573238283920,Secured 6thgeneration complexi Bar,Energy Drinks,4.12,WH-12
670673364379,Reactive responsive system eng Pack,Energy Drinks,3.98,WH-15
403518553810,Open-source leadingedge adapte Bar,Snack,2.84,WH-16
838041764964,Versatile mobile firmware Pack,Health Food,1.68,WH-17
287387611146,Sharable composite alliance Bottle,Water,4.03,WH-06
240919008645,Intuitive well-modulated open  Box,Cookies,2.22,WH-04
645807366043,Ergonomic modular leverage Bar,Water,3.31,WH-07
077885637844,Networked holistic task-force Can,Soda,0.93,WH-11
394733907276,Open-source upward-trending sy Bottle,Beverage,3.91,WH-14
223960252722,Business-focused full-range sy Bottle,Snack,4.08,WH-14
587899861087,Secured reciprocal conglomerat Pack,Cookies,0.99,WH-02
160569624095,Switchable executive attitude Can,Snack,4.99,WH-04
531567484679,Organized directional portal Can,Energy Drinks,0.99,WH-09
542979331671,Streamlined asynchronous archi Can,Health Food,1.52,WH-20
720045134037,Secured value-added website Bottle,Candy,3.08,WH-20
749499014589,Cross-group fault-tolerant mod Can,Chips,4.61,WH-20
854105128082,Monitored systematic help-desk Box,Energy Drinks,3.78,WH-04
972104883598,Fundamental well-modulated har Pack,Cookies,3.88,WH-09
091719290851,Triple-buffered web-enabled ta Pack,Health Food,2.29,WH-14
